Date,TSLA,Nasdaq,RIVN,GOOGL,AMZN,GM,F,GOOG,LCID,META,AAPL,NVDA
2024-01-16,219.91000366210938,14944.349609375,17.81999969482422,141.97532653808594,153.16000366210938,35.02602767944336,10.71037769317627,143.5641632080078,2.880000114440918,366.0616455078125,182.7347869873047,56.36602020263672
2024-01-17,215.5500030517578,14855.6201171875,16.760000228881836,140.95901489257812,151.7100067138672,34.64993667602539,10.532806396484375,142.37841796875,2.7799999713897705,366.96820068359375,181.78939819335938,56.037113189697266
2024-01-18,211.8800048828125,15055.650390625,15.739999771118164,142.9617462158203,153.5,34.224361419677734,10.271120071411133,144.4709014892578,2.6500000953674316,374.69866943359375,187.71041870117188,57.090816497802734
2024-01-19,212.19000244140625,15310.9697265625,15.479999542236328,145.85128784179688,155.33999633789062,35.144798278808594,10.467384338378906,147.4402313232422,2.7100000381469727,381.9908447265625,190.62612915039062,59.47414016723633
2024-01-22,208.8000030517578,15360.2900390625,16.030000686645508,145.4626922607422,154.77999877929688,34.956748962402344,10.467384338378906,147.18116760253906,2.8299999237060547,380.3271789550781,192.9447479248047,59.63709259033203
2024-01-23,209.13999938964844,15425.9404296875,16.040000915527344,146.50888061523438,156.02000427246094,34.86767578125,10.626263618469238,148.14768981933594,3.0299999713897705,383.73419189453125,194.22845458984375,59.85603332519531
2024-01-24,207.8300018310547,15481.919921875,15.34000015258789,148.16290283203125,156.8699951171875,34.34313201904297,10.308503150939941,149.8117218017578,2.819999933242798,389.2132263183594,193.55178833007812,61.344608306884766
2024-01-25,182.6300048828125,15510.5,15.0,151.32142639160156,157.75,34.798397064208984,10.598226547241211,153.08993530273438,2.6600000858306885,391.6838073730469,193.223388671875,61.59952926635742
2024-01-26,183.25,15455.3603515625,15.289999961853027,151.64028930664062,159.1199951171875,34.81818771362305,10.644956588745117,153.23939514160156,2.6500000953674316,392.6401672363281,191.48191833496094,61.013702392578125
2024-01-29,190.92999267578125,15628.0400390625,16.1200008392334,152.95550537109375,161.25999450683594,35.02602767944336,10.794489860534668,154.28564453125,3.369999885559082,399.4939270019531,190.79530334472656,62.44729232788086
2024-01-30,191.58999633789062,15509.900390625,15.65999984741211,150.91293334960938,159.0,37.75764465332031,11.009446144104004,152.50204467773438,3.4600000381469727,398.5376281738281,187.12327575683594,62.756202697753906
2024-01-31,187.2899932861328,15164.009765625,15.3100004196167,139.59396362304688,155.1999969482422,38.40095901489258,10.953370094299316,141.29232788085938,3.380000114440918,388.65533447265625,183.5010223388672,61.509559631347656
2024-02-01,188.86000061035156,15361.6396484375,15.529999732971191,140.650146484375,159.27999877929688,38.47024154663086,11.308513641357422,142.19908142089844,3.4200000762939453,393.2777099609375,185.94903564453125,63.00913619995117
2024-02-02,187.91000366210938,15628.9501953125,15.600000381469727,141.86573791503906,171.80999755859375,38.509830474853516,11.345897674560547,143.0260772705078,3.309999942779541,473.1824645996094,184.94395446777344,66.14125061035156
2024-02-05,181.05999755859375,15597.6796875,14.9399995803833,143.16102600097656,170.30999755859375,37.40135192871094,10.831873893737793,144.41111755371094,3.2200000286102295,457.6617431640625,186.76504516601562,69.3123550415039
2024-02-06,185.10000610351562,15609.0,15.5,143.5795135498047,169.14999389648438,37.638877868652344,11.280474662780762,144.88938903808594,3.5,452.9895935058594,188.37713623046875,68.20366668701172
2024-02-07,187.5800018310547,15756.6396484375,15.170000076293945,145.01431274414062,170.52999877929688,38.32178497314453,11.962725639343262,146.1548309326172,3.380000114440918,467.8030090332031,188.48660278320312,70.0791244506836
2024-02-08,189.55999755859375,15793.7099609375,16.110000610351562,145.3829803466797,169.83999633789062,38.25250244140625,11.990762710571289,146.69290161132812,3.509999990463257,468.2114562988281,187.40191650390625,69.62125396728516
2024-02-09,193.57000732421875,15990.66015625,16.68000030517578,148.46180725097656,174.4499969482422,38.163429260253906,11.85057544708252,149.6821746826172,3.5199999809265137,466.32861328125,188.1691436767578,72.11256408691406
2024-02-12,188.1300048828125,15942.5498046875,16.329999923706055,146.9971160888672,172.33999633789062,38.87602615356445,12.130950927734375,148.19752502441406,3.5899999141693115,467.1156311035156,186.4752655029297,72.22752380371094
2024-02-13,184.02000427246094,15655.599609375,15.380000114440918,144.6157684326172,168.63999938964844,37.9160041809082,11.85057544708252,145.84596252441406,3.319999933242798,458.3690490722656,184.37286376953125,72.10755920410156
2024-02-14,188.7100067138672,15859.150390625,15.539999961853027,145.41287231445312,170.97999572753906,37.975379943847656,11.738425254821777,146.61318969726562,3.450000047683716,471.47900390625,183.48606872558594,73.87905883789062
2024-02-15,200.4499969482422,15906.169921875,16.350000381469727,142.2543182373047,169.8000030517578,38.58900833129883,12.016768455505371,143.42466735839844,3.630000114440918,482.18804931640625,183.19712829589844,72.63739776611328
2024-02-16,199.9499969482422,15775.650390625,16.299999237060547,140.012451171875,169.50999450683594,38.3019905090332,11.805610656738281,141.25245666503906,3.7100000381469727,471.51885986328125,181.65269470214844,72.59241485595703
2024-02-20,193.75999450683594,15630.7802734375,15.890000343322754,140.6102752685547,167.0800018310547,38.608795166015625,11.757620811462402,141.69088745117188,3.680000066757202,469.9548034667969,180.90541076660156,69.43231201171875
2024-02-21,194.77000427246094,15580.8701171875,15.390000343322754,142.03512573242188,168.58999633789062,39.083866119384766,11.6520414352417,143.32501220703125,3.700000047683716,466.74365234375,181.66268920898438,67.452880859375
2024-02-22,197.41000366210938,16041.6201171875,11.449999809265137,143.5695343017578,174.5800018310547,38.9354133605957,11.632845878601074,144.7997283935547,3.0799999237060547,484.7939147949219,183.70526123046875,78.5157470703125
